Timestamp,Energy_MWh,Ambient_Temperature_C
2025-02-05 01:00:00,18.97,13.1
2025-02-05 02:00:00,18.8,12.0
2025-02-05 03:00:00,18.93,9.2
2025-02-05 04:00:00,18.85,10.1
2025-02-05 05:00:00,18.76,9.3
2025-02-05 06:00:00,19.94,13.0
2025-02-05 07:00:00,19.69,9.6
2025-02-05 08:00:00,21.4,12.4
2025-02-05 09:00:00,22.7,15.7
2025-02-05 10:00:00,22.05,14.8
2025-02-05 11:00:00,21.67,8.3
2025-02-05 12:00:00,22.06,9.4
2025-02-05 13:00:00,21.9,10.4
2025-02-05 14:00:00,22.05,9.7
2025-02-05 15:00:00,22.17,8.7
2025-02-05 16:00:00,22.31,12.0
2025-02-05 17:00:00,18.98,13.4
2025-02-05 18:00:00,19.04,13.9
2025-02-05 19:00:00,18.34,11.0
2025-02-05 20:00:00,18.68,11.4
2025-02-05 21:00:00,20.22,12.7
2025-02-05 22:00:00,18.75,11.8
2025-02-05 23:00:00,18.73,13.6
2025-02-06 00:00:00,19.42,13.0
2025-02-06 01:00:00,19.04,11.3
2025-02-06 02:00:00,18.71,8.4
2025-02-06 03:00:00,20.18,15.1
2025-02-06 04:00:00,19.31,10.7
2025-02-06 05:00:00,18.98,12.8
2025-02-06 06:00:00,18.58,8.3
2025-02-06 07:00:00,18.92,12.1
2025-02-06 08:00:00,22.63,12.3
2025-02-06 09:00:00,22.05,12.4
2025-02-06 10:00:00,21.88,18.1
2025-02-06 11:00:00,22.02,10.8
2025-02-06 12:00:00,21.57,13.7
2025-02-06 13:00:00,23.37,13.1
2025-02-06 14:00:00,21.55,10.7
2025-02-06 15:00:00,22.26,13.7
2025-02-06 16:00:00,22.28,11.8
2025-02-06 17:00:00,19.2,13.8
2025-02-06 18:00:00,19.42,16.0
2025-02-06 19:00:00,19.42,12.4
2025-02-06 20:00:00,19.88,11.5
2025-02-06 21:00:00,19.77,14.2
2025-02-06 22:00:00,20.2,14.9
2025-02-06 23:00:00,18.47,10.3
2025-02-07 00:00:00,19.26,11.3
2025-02-07 01:00:00,19.4,13.6
2025-02-07 02:00:00,19.33,11.9
2025-02-07 03:00:00,19.69,10.3
2025-02-07 04:00:00,19.19,13.3
2025-02-07 05:00:00,19.11,13.5
2025-02-07 06:00:00,19.38,11.5
2025-02-07 07:00:00,18.31,12.3
2025-02-07 08:00:00,21.95,11.0
2025-02-07 09:00:00,21.9,10.0
2025-02-07 10:00:00,21.63,11.2
2025-02-07 11:00:00,22.73,12.3
2025-02-07 12:00:00,21.37,9.3
2025-02-07 13:00:00,22.04,11.4
2025-02-07 14:00:00,22.36,12.4
2025-02-07 15:00:00,23.11,14.6
2025-02-07 16:00:00,22.12,11.6
2025-02-07 17:00:00,19.41,9.7
2025-02-07 18:00:00,19.5,11.8
2025-02-07 19:00:00,19.14,11.1
2025-02-07 20:00:00,18.75,13.3
2025-02-07 21:00:00,18.4,11.5
2025-02-07 22:00:00,18.7,6.8
2025-02-07 23:00:00,19.66,19.6
2025-02-08 00:00:00,18.69,12.6
2025-02-08 01:00:00,18.59,12.5
2025-02-08 02:00:00,17.8,9.2
2025-02-08 03:00:00,17.33,9.4
2025-02-08 04:00:00,18.44,12.1
2025-02-08 05:00:00,17.76,13.0
2025-02-08 06:00:00,17.96,13.7
2025-02-08 07:00:00,17.76,12.8
2025-02-08 08:00:00,20.89,9.9
2025-02-08 09:00:00,21.29,7.3
2025-02-08 10:00:00,21.18,12.1
2025-02-08 11:00:00,20.87,11.2
2025-02-08 12:00:00,20.19,9.8
2025-02-08 13:00:00,21.65,14.0
2025-02-08 14:00:00,20.5,9.2
2025-02-08 15:00:00,21.38,13.5
2025-02-08 16:00:00,20.74,9.5
2025-02-08 17:00:00,18.65,12.6
2025-02-08 18:00:00,18.31,14.2
2025-02-08 19:00:00,18.1,11.6
2025-02-08 20:00:00,18.78,15.7
2025-02-08 21:00:00,19.64,16.1
2025-02-08 22:00:00,18.7,12.8
2025-02-08 23:00:00,18.27,13.4
2025-02-09 00:00:00,18.42,14.5
2025-02-09 01:00:00,18.06,13.5
2025-02-09 02:00:00,17.83,13.3
2025-02-09 03:00:00,17.84,11.4
2025-02-09 04:00:00,17.49,9.0
2025-02-09 05:00:00,18.26,9.6
2025-02-09 06:00:00,18.16,17.2
2025-02-09 07:00:00,18.95,13.1
2025-02-09 08:00:00,21.54,11.9
2025-02-09 09:00:00,21.47,14.9
2025-02-09 10:00:00,21.06,10.9
2025-02-09 11:00:00,21.05,13.6
2025-02-09 12:00:00,21.37,12.6
2025-02-09 13:00:00,21.85,13.3
2025-02-09 14:00:00,20.79,11.7
2025-02-09 15:00:00,20.26,10.5
2025-02-09 16:00:00,21.41,10.8
2025-02-09 17:00:00,18.23,10.9
2025-02-09 18:00:00,17.65,12.4
2025-02-09 19:00:00,17.54,9.3
2025-02-09 20:00:00,17.53,9.9
2025-02-09 21:00:00,17.88,12.7
2025-02-09 22:00:00,18.03,12.2
2025-02-09 23:00:00,18.12,12.8
2025-02-10 00:00:00,18.89,12.4
2025-02-10 01:00:00,19.36,17.6
2025-02-10 02:00:00,19.14,12.8
2025-02-10 03:00:00,19.24,11.8
2025-02-10 04:00:00,19.09,12.7
2025-02-10 05:00:00,20.01,14.6
2025-02-10 06:00:00,19.47,12.4
2025-02-10 07:00:00,18.57,13.9
2025-02-10 08:00:00,22.57,13.3
2025-02-10 09:00:00,22.48,12.0
2025-02-10 10:00:00,22.04,12.8
2025-02-10 11:00:00,21.8,15.7
2025-02-10 12:00:00,22.28,13.0
2025-02-10 13:00:00,22.03,10.6
2025-02-10 14:00:00,21.6,11.9
2025-02-10 15:00:00,21.08,8.3
2025-02-10 16:00:00,22.21,12.8
2025-02-10 17:00:00,19.38,15.2
2025-02-10 18:00:00,18.76,9.9
2025-02-10 19:00:00,19.21,12.8
2025-02-10 20:00:00,18.88,14.5
2025-02-10 21:00:00,19.23,14.7
2025-02-10 22:00:00,19.75,15.1
2025-02-10 23:00:00,18.68,8.8
2025-02-11 00:00:00,18.51,13.7
2025-02-11 01:00:00,18.7,9.6
2025-02-11 02:00:00,18.51,10.7
2025-02-11 03:00:00,19.54,14.3
2025-02-11 04:00:00,19.44,13.0
2025-02-11 05:00:00,18.56,14.1
2025-02-11 06:00:00,19.44,10.8
2025-02-11 07:00:00,18.98,15.6
2025-02-11 08:00:00,23.16,14.0
2025-02-11 09:00:00,22.39,14.4
2025-02-11 10:00:00,21.4,10.5
2025-02-11 11:00:00,21.91,15.0
2025-02-11 12:00:00,22.35,12.0
2025-02-11 13:00:00,21.92,11.4
2025-02-11 14:00:00,22.32,13.9
2025-02-11 15:00:00,23.16,13.8
2025-02-11 16:00:00,21.73,11.0
2025-02-11 17:00:00,19.69,16.8
2025-02-11 18:00:00,20.32,16.3
2025-02-11 19:00:00,19.5,13.9
2025-02-11 20:00:00,18.53,13.5
2025-02-11 21:00:00,19.56,13.3
2025-02-11 22:00:00,18.35,9.5
2025-02-11 23:00:00,19.97,12.9
2025-02-12 00:00:00,18.87,13.0
2025-02-12 01:00:00,20.62,11.6
2025-02-12 02:00:00,19.92,12.1
2025-02-12 03:00:00,18.38,8.0
2025-02-12 04:00:00,19.05,10.6
2025-02-12 05:00:00,19.82,14.6
2025-02-12 06:00:00,19.99,16.2
2025-02-12 07:00:00,19.29,10.9
2025-02-12 08:00:00,22.92,13.1
2025-02-12 09:00:00,22.42,15.0
2025-02-12 10:00:00,21.97,11.7
2025-02-12 11:00:00,22.22,14.1
2025-02-12 12:00:00,22.68,12.7
2025-02-12 13:00:00,22.67,15.1
2025-02-12 14:00:00,22.15,10.2
2025-02-12 15:00:00,22.44,10.6
2025-02-12 16:00:00,21.29,13.3
2025-02-12 17:00:00,19.44,13.0
2025-02-12 18:00:00,19.36,12.7
2025-02-12 19:00:00,20.21,13.9
2025-02-12 20:00:00,18.31,10.9
2025-02-12 21:00:00,19.76,10.0
2025-02-12 22:00:00,19.2,11.8
2025-02-12 23:00:00,19.43,12.0
2025-02-13 00:00:00,20.05,12.3
2025-02-13 01:00:00,19.8,15.4
2025-02-13 02:00:00,19.62,14.4
2025-02-13 03:00:00,19.5,14.0
2025-02-13 04:00:00,19.07,13.3
2025-02-13 05:00:00,19.17,12.0
2025-02-13 06:00:00,18.74,11.2
2025-02-13 07:00:00,19.01,10.5
2025-02-13 08:00:00,20.96,11.5
2025-02-13 09:00:00,22.48,12.8
2025-02-13 10:00:00,21.98,10.6
2025-02-13 11:00:00,22.13,13.2
2025-02-13 12:00:00,22.34,12.5
2025-02-13 13:00:00,21.48,12.1
2025-02-13 14:00:00,23.47,15.2
2025-02-13 15:00:00,21.73,8.0
2025-02-13 16:00:00,22.12,12.1
2025-02-13 17:00:00,18.32,8.2
2025-02-13 18:00:00,19.34,13.4
2025-02-13 19:00:00,20.12,14.4
2025-02-13 20:00:00,19.52,10.2
2025-02-13 21:00:00,19.45,10.4
2025-02-13 22:00:00,19.21,9.5
2025-02-13 23:00:00,19.1,13.0
2025-02-14 00:00:00,18.49,12.3
2025-02-14 01:00:00,19.13,12.5
2025-02-14 02:00:00,19.1,12.3
2025-02-14 03:00:00,19.62,11.1
2025-02-14 04:00:00,19.67,15.3
2025-02-14 05:00:00,20.15,13.6
2025-02-14 06:00:00,19.64,10.6
2025-02-14 07:00:00,18.92,11.6
2025-02-14 08:00:00,21.22,11.3
2025-02-14 09:00:00,23.26,15.8
2025-02-14 10:00:00,23.1,14.4
2025-02-14 11:00:00,21.58,12.8
2025-02-14 12:00:00,23.38,16.4
2025-02-14 13:00:00,22.77,15.9
2025-02-14 14:00:00,22.32,12.5
2025-02-14 15:00:00,23.01,12.2
2025-02-14 16:00:00,22.89,12.3
2025-02-14 17:00:00,19.42,11.1
2025-02-14 18:00:00,19.87,16.5
2025-02-14 19:00:00,19.39,11.0
2025-02-14 20:00:00,19.26,14.7
2025-02-14 21:00:00,19.4,14.4
2025-02-14 22:00:00,18.78,12.4
2025-02-14 23:00:00,19.48,16.6
2025-02-15 00:00:00,17.8,10.0
2025-02-15 01:00:00,17.97,13.0
2025-02-15 02:00:00,18.27,12.2
2025-02-15 03:00:00,18.33,15.1
2025-02-15 04:00:00,18.62,13.8
2025-02-15 05:00:00,17.15,9.7
2025-02-15 06:00:00,18.49,15.6
2025-02-15 07:00:00,18.46,14.1
2025-02-15 08:00:00,20.94,11.1
2025-02-15 09:00:00,21.14,12.4
2025-02-15 10:00:00,20.24,10.5
2025-02-15 11:00:00,21.45,12.8
2025-02-15 12:00:00,21.65,13.4
2025-02-15 13:00:00,21.48,12.5
2025-02-15 14:00:00,21.73,12.2
2025-02-15 15:00:00,21.08,9.9
2025-02-15 16:00:00,21.61,13.8
2025-02-15 17:00:00,18.0,9.3
2025-02-15 18:00:00,18.65,13.2
2025-02-15 19:00:00,17.15,9.5
2025-02-15 20:00:00,17.86,13.2
2025-02-15 21:00:00,19.09,13.1
2025-02-15 22:00:00,17.15,13.9
2025-02-15 23:00:00,18.41,14.9
2025-02-16 00:00:00,19.11,15.4
2025-02-16 01:00:00,17.94,10.0
2025-02-16 02:00:00,18.1,13.1
2025-02-16 03:00:00,18.78,17.3
2025-02-16 04:00:00,18.16,13.5
2025-02-16 05:00:00,18.16,11.6
2025-02-16 06:00:00,17.96,13.1
2025-02-16 07:00:00,18.79,12.5
2025-02-16 08:00:00,21.79,10.9
2025-02-16 09:00:00,21.42,15.0
2025-02-16 10:00:00,20.74,14.4
2025-02-16 11:00:00,20.79,10.6
2025-02-16 12:00:00,21.21,13.1
2025-02-16 13:00:00,21.45,12.1
2025-02-16 14:00:00,20.5,10.1
2025-02-16 15:00:00,20.65,10.4
2025-02-16 16:00:00,21.32,10.7
2025-02-16 17:00:00,18.77,13.1
2025-02-16 18:00:00,17.91,12.3
2025-02-16 19:00:00,17.45,11.3
2025-02-16 20:00:00,19.88,12.5
2025-02-16 21:00:00,18.86,14.8
2025-02-16 22:00:00,18.26,14.0
2025-02-16 23:00:00,18.96,15.3
2025-02-17 00:00:00,19.22,12.9
2025-02-17 01:00:00,20.08,16.6
2025-02-17 02:00:00,19.48,14.1
2025-02-17 03:00:00,19.28,12.4
2025-02-17 04:00:00,19.29,13.6
2025-02-17 05:00:00,18.36,10.9
2025-02-17 06:00:00,20.24,12.8
2025-02-17 07:00:00,18.94,14.2
2025-02-17 08:00:00,21.77,14.6
2025-02-17 09:00:00,22.15,12.6
2025-02-17 10:00:00,22.4,18.9
2025-02-17 11:00:00,22.27,13.0
2025-02-17 12:00:00,22.34,10.0
2025-02-17 13:00:00,23.07,15.8
2025-02-17 14:00:00,22.86,14.6
2025-02-17 15:00:00,22.23,13.9
2025-02-17 16:00:00,22.27,12.5
2025-02-17 17:00:00,19.62,14.2
2025-02-17 18:00:00,18.77,16.6
2025-02-17 19:00:00,19.66,13.8
2025-02-17 20:00:00,18.3,10.4
2025-02-17 21:00:00,19.66,6.5
2025-02-17 22:00:00,19.21,14.2
2025-02-17 23:00:00,19.04,11.4
2025-02-18 00:00:00,18.94,13.3
2025-02-18 01:00:00,18.87,11.9
2025-02-18 02:00:00,20.31,11.8
2025-02-18 03:00:00,19.66,12.0
2025-02-18 04:00:00,18.44,12.2
2025-02-18 05:00:00,20.26,15.1
2025-02-18 06:00:00,20.06,14.7
2025-02-18 07:00:00,18.96,11.1
2025-02-18 08:00:00,22.29,11.4
2025-02-18 09:00:00,22.42,14.3
2025-02-18 10:00:00,23.54,15.6
2025-02-18 11:00:00,22.16,15.6
2025-02-18 12:00:00,22.22,11.5
2025-02-18 13:00:00,22.33,15.5
2025-02-18 14:00:00,21.28,10.0
2025-02-18 15:00:00,23.4,13.1
2025-02-18 16:00:00,21.85,14.5
2025-02-18 17:00:00,19.05,9.4
2025-02-18 18:00:00,18.9,17.7
2025-02-18 19:00:00,19.42,16.2
2025-02-18 20:00:00,19.69,14.8
2025-02-18 21:00:00,18.74,11.6
2025-02-18 22:00:00,19.63,13.4
2025-02-18 23:00:00,19.37,15.1
2025-02-19 00:00:00,19.72,11.4
2025-02-19 01:00:00,20.01,13.3
2025-02-19 02:00:00,19.25,15.5
2025-02-19 03:00:00,19.1,10.7
2025-02-19 04:00:00,19.52,14.3
2025-02-19 05:00:00,19.32,10.1
2025-02-19 06:00:00,19.18,11.8
2025-02-19 07:00:00,19.35,12.6
2025-02-19 08:00:00,22.35,14.7
2025-02-19 09:00:00,22.27,12.2
2025-02-19 10:00:00,23.04,13.9
2025-02-19 11:00:00,22.55,12.3
2025-02-19 12:00:00,22.61,12.6
2025-02-19 13:00:00,22.98,16.2
2025-02-19 14:00:00,22.05,11.3
2025-02-19 15:00:00,22.68,15.2
2025-02-19 16:00:00,21.82,13.6
2025-02-19 17:00:00,19.88,12.5
2025-02-19 18:00:00,17.73,11.2
2025-02-19 19:00:00,19.09,11.4
2025-02-19 20:00:00,19.79,12.2
2025-02-19 21:00:00,18.65,13.3
2025-02-19 22:00:00,19.69,14.9
2025-02-19 23:00:00,18.96,13.0
2025-02-20 00:00:00,19.14,13.3
2025-02-20 01:00:00,19.83,13.6
2025-02-20 02:00:00,19.57,14.7
2025-02-20 03:00:00,18.49,15.1
2025-02-20 04:00:00,18.61,11.0
2025-02-20 05:00:00,19.81,13.2
2025-02-20 06:00:00,19.84,16.2
2025-02-20 07:00:00,19.99,11.2
2025-02-20 08:00:00,23.23,13.9
2025-02-20 09:00:00,22.17,13.4
2025-02-20 10:00:00,23.51,12.6
2025-02-20 11:00:00,22.71,17.0
2025-02-20 12:00:00,21.91,13.9
2025-02-20 13:00:00,22.36,16.8
2025-02-20 14:00:00,21.25,13.8
2025-02-20 15:00:00,23.27,14.7
2025-02-20 16:00:00,23.06,12.6
2025-02-20 17:00:00,18.76,12.7
2025-02-20 18:00:00,19.35,14.6
2025-02-20 19:00:00,19.51,14.6
2025-02-20 20:00:00,19.02,15.0
2025-02-20 21:00:00,18.57,14.5
2025-02-20 22:00:00,19.01,11.1
2025-02-20 23:00:00,19.06,12.2
2025-02-21 00:00:00,19.37,15.6
2025-02-21 01:00:00,19.11,10.0
2025-02-21 02:00:00,20.17,14.5
2025-02-21 03:00:00,19.22,13.7
2025-02-21 04:00:00,19.65,15.6
2025-02-21 05:00:00,19.84,14.8
2025-02-21 06:00:00,19.54,12.6
2025-02-21 07:00:00,18.94,12.5
2025-02-21 08:00:00,22.34,12.9
2025-02-21 09:00:00,22.79,15.1
2025-02-21 10:00:00,21.37,9.3
2025-02-21 11:00:00,23.05,14.2
2025-02-21 12:00:00,22.94,12.2
2025-02-21 13:00:00,22.07,14.3
2025-02-21 14:00:00,22.56,14.6
2025-02-21 15:00:00,22.38,10.6
2025-02-21 16:00:00,22.08,13.5
2025-02-21 17:00:00,19.66,14.2
2025-02-21 18:00:00,19.49,14.1
2025-02-21 19:00:00,18.64,13.7
2025-02-21 20:00:00,19.38,11.5
2025-02-21 21:00:00,18.63,11.8
2025-02-21 22:00:00,19.59,11.2
2025-02-21 23:00:00,19.17,15.0
2025-02-22 00:00:00,18.3,13.8
2025-02-22 01:00:00,19.09,14.0
2025-02-22 02:00:00,18.31,10.6
2025-02-22 03:00:00,17.86,14.0
2025-02-22 04:00:00,18.03,15.3
2025-02-22 05:00:00,17.74,10.4
2025-02-22 06:00:00,18.5,13.0
2025-02-22 07:00:00,18.27,10.9
2025-02-22 08:00:00,20.9,13.2
2025-02-22 09:00:00,20.65,12.3
2025-02-22 10:00:00,21.62,14.8
2025-02-22 11:00:00,21.35,14.4
2025-02-22 12:00:00,22.74,16.6
2025-02-22 13:00:00,21.41,13.9
2025-02-22 14:00:00,22.38,14.7
2025-02-22 15:00:00,20.71,12.9
2025-02-22 16:00:00,20.41,11.9
2025-02-22 17:00:00,18.01,15.7
2025-02-22 18:00:00,19.25,16.5
2025-02-22 19:00:00,19.43,15.5
2025-02-22 20:00:00,18.04,14.3
2025-02-22 21:00:00,17.99,12.1
2025-02-22 22:00:00,18.05,16.3
2025-02-22 23:00:00,17.62,15.2
2025-02-23 00:00:00,19.18,18.2
2025-02-23 01:00:00,18.31,11.9
2025-02-23 02:00:00,18.6,15.9
2025-02-23 03:00:00,17.84,15.3
2025-02-23 04:00:00,19.18,13.5
2025-02-23 05:00:00,18.44,16.9
2025-02-23 06:00:00,18.77,15.0
2025-02-23 07:00:00,17.51,12.3
2025-02-23 08:00:00,21.31,14.0
2025-02-23 09:00:00,21.38,12.3
2025-02-23 10:00:00,21.5,13.3
2025-02-23 11:00:00,21.64,15.6
2025-02-23 12:00:00,21.87,16.2
2025-02-23 13:00:00,20.9,14.6
2025-02-23 14:00:00,21.38,12.7
2025-02-23 15:00:00,21.56,15.0
2025-02-23 16:00:00,21.68,15.6
2025-02-23 17:00:00,18.07,10.3
2025-02-23 18:00:00,17.81,14.4
2025-02-23 19:00:00,17.73,13.8
2025-02-23 20:00:00,17.51,16.1
2025-02-23 21:00:00,18.92,15.0
2025-02-23 22:00:00,18.94,15.2
2025-02-23 23:00:00,18.75,13.2
2025-02-24 00:00:00,19.59,14.3
2025-02-24 01:00:00,18.56,16.2
2025-02-24 02:00:00,18.91,14.2
2025-02-24 03:00:00,19.56,14.7
2025-02-24 04:00:00,19.21,11.3
2025-02-24 05:00:00,19.32,14.2
2025-02-24 06:00:00,19.22,10.3
2025-02-24 07:00:00,19.34,13.3
2025-02-24 08:00:00,22.52,14.5
2025-02-24 09:00:00,22.28,15.9
2025-02-24 10:00:00,22.73,12.3
2025-02-24 11:00:00,22.3,15.1
2025-02-24 12:00:00,22.07,17.3
2025-02-24 13:00:00,21.93,13.1
2025-02-24 14:00:00,21.96,11.2
2025-02-24 15:00:00,23.0,14.9
2025-02-24 16:00:00,22.19,12.0
2025-02-24 17:00:00,19.19,12.7
2025-02-24 18:00:00,19.01,16.2
2025-02-24 19:00:00,20.21,18.1
2025-02-24 20:00:00,18.91,12.3
2025-02-24 21:00:00,19.25,12.9
2025-02-24 22:00:00,20.1,13.5
2025-02-24 23:00:00,19.58,13.2
2025-02-25 00:00:00,19.03,18.3
2025-02-25 01:00:00,18.47,13.4
2025-02-25 02:00:00,19.35,13.7
2025-02-25 03:00:00,19.17,17.7
2025-02-25 04:00:00,19.9,15.6
2025-02-25 05:00:00,19.68,16.5
2025-02-25 06:00:00,19.36,12.7
2025-02-25 07:00:00,19.0,13.4
2025-02-25 08:00:00,23.12,12.4
2025-02-25 09:00:00,24.04,16.1
2025-02-25 10:00:00,22.56,16.9
2025-02-25 11:00:00,22.52,13.3
2025-02-25 12:00:00,22.44,13.8
2025-02-25 13:00:00,22.26,13.8
2025-02-25 14:00:00,21.74,11.4
2025-02-25 15:00:00,21.78,13.1
2025-02-25 16:00:00,22.04,16.0
2025-02-25 17:00:00,19.48,12.7
2025-02-25 18:00:00,19.22,14.7
2025-02-25 19:00:00,17.91,11.9
2025-02-25 20:00:00,19.65,14.2
2025-02-25 21:00:00,19.33,13.4
2025-02-25 22:00:00,19.89,12.0
2025-02-25 23:00:00,19.81,16.1
2025-02-26 00:00:00,18.9,16.3
2025-02-26 01:00:00,18.17,12.7
2025-02-26 02:00:00,19.07,14.2
2025-02-26 03:00:00,19.17,14.7
2025-02-26 04:00:00,19.58,11.0
2025-02-26 05:00:00,19.19,11.8
2025-02-26 06:00:00,20.3,17.2
2025-02-26 07:00:00,18.6,12.5
2025-02-26 08:00:00,23.21,17.1
2025-02-26 09:00:00,22.56,11.9
2025-02-26 10:00:00,21.59,15.9
2025-02-26 11:00:00,23.08,14.0
2025-02-26 12:00:00,22.49,14.3
2025-02-26 13:00:00,23.04,18.3
2025-02-26 14:00:00,21.79,12.1
2025-02-26 15:00:00,23.23,15.8
2025-02-26 16:00:00,21.99,15.7
2025-02-26 17:00:00,20.56,21.3
2025-02-26 18:00:00,19.67,12.5
2025-02-26 19:00:00,18.87,13.4
2025-02-26 20:00:00,20.64,16.3
2025-02-26 21:00:00,19.55,14.2
2025-02-26 22:00:00,19.71,13.7
2025-02-26 23:00:00,18.9,16.5
2025-02-27 00:00:00,20.49,14.2
2025-02-27 01:00:00,18.7,13.0
2025-02-27 02:00:00,20.15,16.2
2025-02-27 03:00:00,19.07,15.5
2025-02-27 04:00:00,19.12,14.1
2025-02-27 05:00:00,19.81,14.0
2025-02-27 06:00:00,19.82,12.9
2025-02-27 07:00:00,19.0,16.2
2025-02-27 08:00:00,22.96,14.0
2025-02-27 09:00:00,22.86,13.2
2025-02-27 10:00:00,21.77,12.2
2025-02-27 11:00:00,23.38,15.6
2025-02-27 12:00:00,21.67,13.8
2025-02-27 13:00:00,21.77,10.7
2025-02-27 14:00:00,22.5,12.4
2025-02-27 15:00:00,22.02,14.3
2025-02-27 16:00:00,22.59,14.4
2025-02-27 17:00:00,19.57,14.3
2025-02-27 18:00:00,19.32,14.0
2025-02-27 19:00:00,19.61,11.8
2025-02-27 20:00:00,19.2,13.0
2025-02-27 21:00:00,19.84,17.1
2025-02-27 22:00:00,20.27,16.8
2025-02-27 23:00:00,20.0,15.9
2025-02-28 00:00:00,20.0,15.9
2025-02-28 01:00:00,19.11,16.7
2025-02-28 02:00:00,19.55,12.7
2025-02-28 03:00:00,19.08,15.0
2025-02-28 04:00:00,18.65,12.7
2025-02-28 05:00:00,19.25,12.7
2025-02-28 06:00:00,19.14,15.7
2025-02-28 07:00:00,20.09,16.8
2025-02-28 08:00:00,22.88,14.5
2025-02-28 09:00:00,21.89,18.2
2025-02-28 10:00:00,22.13,15.3
2025-02-28 11:00:00,21.63,13.4
2025-02-28 12:00:00,22.06,12.7
2025-02-28 13:00:00,22.95,17.0
2025-02-28 14:00:00,22.42,15.2
2025-02-28 15:00:00,22.35,16.3
2025-02-28 16:00:00,22.63,9.6
2025-02-28 17:00:00,18.41,15.4
2025-02-28 18:00:00,20.03,13.9
2025-02-28 19:00:00,18.96,12.1
2025-02-28 20:00:00,19.46,14.8
2025-02-28 21:00:00,19.47,17.1
2025-02-28 22:00:00,20.73,19.4
2025-02-28 23:00:00,18.94,15.4
2025-03-01 00:00:00,18.39,13.6
2025-03-01 01:00:00,18.63,13.5
2025-03-01 02:00:00,17.91,17.0
2025-03-01 03:00:00,17.87,13.1
2025-03-01 04:00:00,18.58,16.3
2025-03-01 05:00:00,18.15,15.7
2025-03-01 06:00:00,18.15,15.4
2025-03-01 07:00:00,18.04,11.9
2025-03-01 08:00:00,21.79,14.4
2025-03-01 09:00:00,21.06,12.1
2025-03-01 10:00:00,21.95,13.9
2025-03-01 11:00:00,21.21,16.9
2025-03-01 12:00:00,21.15,17.5
2025-03-01 13:00:00,22.53,15.5
2025-03-01 14:00:00,21.08,13.9
2025-03-01 15:00:00,21.19,18.2
2025-03-01 16:00:00,20.54,13.9
2025-03-01 17:00:00,18.84,12.8
2025-03-01 18:00:00,18.5,16.5
2025-03-01 19:00:00,18.5,16.0
2025-03-01 20:00:00,18.34,14.0
2025-03-01 21:00:00,19.06,15.3
2025-03-01 22:00:00,18.52,15.9
2025-03-01 23:00:00,19.74,15.5
2025-03-02 00:00:00,18.7,16.1
2025-03-02 01:00:00,18.97,14.2
2025-03-02 02:00:00,19.06,16.3
2025-03-02 03:00:00,18.53,15.3
2025-03-02 04:00:00,18.16,14.3
2025-03-02 05:00:00,18.66,14.7
2025-03-02 06:00:00,18.78,15.0
2025-03-02 07:00:00,17.97,12.3
2025-03-02 08:00:00,21.5,13.9
2025-03-02 09:00:00,22.17,15.3
2025-03-02 10:00:00,22.31,12.5
2025-03-02 11:00:00,21.85,14.0
2025-03-02 12:00:00,22.95,20.0
2025-03-02 13:00:00,21.01,13.0
2025-03-02 14:00:00,21.81,14.4
2025-03-02 15:00:00,22.04,13.5
2025-03-02 16:00:00,21.08,15.0
2025-03-02 17:00:00,18.14,13.6
2025-03-02 18:00:00,19.36,14.7
2025-03-02 19:00:00,17.92,13.8
2025-03-02 20:00:00,18.08,17.3
2025-03-02 21:00:00,19.33,15.4
2025-03-02 22:00:00,18.94,13.2
2025-03-02 23:00:00,18.93,16.9
2025-03-03 00:00:00,19.35,13.5
2025-03-03 01:00:00,19.03,12.2
2025-03-03 02:00:00,19.71,15.4
2025-03-03 03:00:00,20.74,19.2
2025-03-03 04:00:00,19.31,11.7
2025-03-03 05:00:00,20.38,12.7
2025-03-03 06:00:00,19.27,16.9
2025-03-03 07:00:00,19.43,14.1
2025-03-03 08:00:00,22.5,16.6
2025-03-03 09:00:00,21.85,13.7
2025-03-03 10:00:00,22.52,15.7
2025-03-03 11:00:00,23.12,18.9
2025-03-03 12:00:00,22.59,13.0
2025-03-03 13:00:00,23.85,17.4
2025-03-03 14:00:00,22.93,16.7
2025-03-03 15:00:00,22.84,12.4
2025-03-03 16:00:00,22.71,16.5
2025-03-03 17:00:00,20.42,15.5
2025-03-03 18:00:00,20.78,15.5
2025-03-03 19:00:00,19.89,16.0
2025-03-03 20:00:00,19.0,14.7
2025-03-03 21:00:00,19.3,15.5
2025-03-03 22:00:00,19.76,15.9
2025-03-03 23:00:00,19.95,16.9
2025-03-04 00:00:00,19.63,12.5
2025-03-04 01:00:00,20.07,18.1
2025-03-04 02:00:00,19.35,13.2
2025-03-04 03:00:00,19.41,17.0
2025-03-04 04:00:00,19.8,15.7
2025-03-04 05:00:00,20.26,13.0
2025-03-04 06:00:00,20.2,16.6
2025-03-04 07:00:00,19.66,13.6
2025-03-04 08:00:00,23.31,17.7
2025-03-04 09:00:00,22.25,14.1
2025-03-04 10:00:00,22.02,12.5
2025-03-04 11:00:00,22.51,18.6
2025-03-04 12:00:00,22.56,15.9
2025-03-04 13:00:00,22.55,17.3
2025-03-04 14:00:00,23.01,13.8
2025-03-04 15:00:00,21.96,11.7
2025-03-04 16:00:00,22.52,18.9
2025-03-04 17:00:00,20.55,15.5
